,codeCompagnie,NbrSinistre,typeIntermediaire,VolontaireAccidents,CountSinisterAdvr,naturePolice,Etat_Police,vehicule_id,assure_id,classeBonusMalus,CONTRAT_EN_COURS,puissanceFiscal,energie,etatVehicule,libUsage,identificationTiers,pourcentadeDeResponsabilite,porcentageCompagnieAdverse,natureDuSinistre,annee_dateOuvertureDuSinistre,Duree,Fraud,annee_effet_police,mois_effet_police,jour_effet_police,annee_date_Calcule,mois_date_Calcule,jour_date_Calcule,mois_dateOuvertureDuSinistre,jour_dateOuvertureDuSinistre,mois_dateEcheancePolice,jour_dateEcheancePolice
10378,1,1,1,1.0,1,0,2,506370,480912,3,1,5,2,1,8,3,100,0,1,2017,1826,0,2012,10,30,2017,10,30,5,29,10,30
10379,1,1,1,1.0,1,0,2,506742,481240,5,0,10,3,1,13,3,100,0,1,2017,1431,0,2015,10,31,2019,10,1,3,17,10,31
10380,1,1,1,1.0,1,0,2,507501,481935,6,1,4,2,1,8,3,100,0,1,2016,2160,0,2013,11,1,2019,10,1,11,22,11,1
10381,1,2,1,1.0,1,0,2,507501,481935,6,1,4,2,1,8,3,0,100,1,2017,2160,0,2013,11,1,2019,10,1,1,23,11,1
10382,1,1,1,1.0,1,0,2,507952,482350,3,1,5,3,1,13,3,100,0,1,2016,731,0,2015,10,8,2017,10,8,9,14,10,8
10383,1,1,1,1.0,1,0,2,508180,482559,1,1,5,2,1,8,3,100,0,1,2016,2524,0,2012,11,2,2019,10,1,12,21,11,2
10384,1,1,2,1.0,1,0,2,509035,483351,1,1,5,3,1,13,3,100,0,1,2017,1062,0,2016,11,3,2019,10,1,5,10,11,3
10385,1,1,1,1.0,1,0,2,423557,406036,1,0,10,3,1,13,3,100,0,1,2016,2545,0,2012,9,12,2019,9,1,12,27,9,12
10386,1,1,1,1.0,1,0,0,423812,119866,6,1,31,3,1,12,3,100,0,1,2017,731,0,2015,9,12,2017,9,12,4,21,9,12
10387,1,1,1,1.0,1,0,2,424798,407222,3,1,10,3,1,3,3,100,0,1,2017,1826,0,2012,9,14,2017,9,14,8,3,9,14
10388,1,1,1,1.0,1,0,0,86294,407325,5,1,8,3,1,13,3,100,0,1,2017,731,0,2015,3,14,2017,3,14,2,3,3,14
10389,1,1,1,1.0,1,0,2,551037,521558,6,1,11,3,1,3,3,100,0,1,2017,365,0,2016,12,8,2017,12,8,4,14,12,8
10390,1,1,1,1.0,1,0,2,551107,190333,4,0,32,3,1,3,3,25,75,1,2017,723,0,2016,12,8,2018,12,1,4,27,12,8
10391,1,1,1,1.0,1,0,0,551489,342916,2,1,15,3,1,3,3,100,0,1,2016,731,0,2014,12,9,2016,12,9,10,7,12,9
10392,1,1,1,1.0,1,0,2,551540,522037,7,0,10,3,1,13,3,100,0,1,2017,1453,0,2015,6,9,2019,6,1,2,17,6,9
10393,1,1,1,1.0,1,0,2,551601,522090,6,1,6,3,1,8,3,100,0,1,2016,1423,0,2015,12,9,2019,11,1,12,8,12,9
10394,1,1,3,1.0,1,0,2,551660,392751,4,1,8,3,1,13,3,100,0,1,2016,365,0,2016,6,9,2017,6,9,9,29,6,9
10395,1,1,1,1.0,1,0,2,551690,151963,7,1,6,2,1,8,3,0,100,1,2017,365,0,2016,12,9,2017,12,9,9,4,12,9
10396,1,1,3,1.0,1,0,2,421758,404313,7,0,5,2,1,8,3,100,0,1,2017,660,0,2016,9,9,2018,7,1,7,21,9,9
10397,1,1,1,1.0,565,0,2,180245,405091,7,0,5,2,1,8,3,0,100,1,2017,659,1,2016,9,10,2018,7,1,1,18,9,10
10398,1,1,1,1.0,1,0,0,422618,405142,6,1,4,3,1,8,3,100,0,1,2017,365,0,2016,9,10,2017,9,10,3,28,9,10
10399,1,1,1,1.0,1,0,2,422790,405323,5,1,10,3,1,13,3,100,0,1,2017,2922,0,2009,9,10,2017,9,10,8,8,9,10
10400,1,1,1,1.0,1,0,2,424174,406642,1,0,8,3,1,3,3,100,0,1,2017,2910,0,2011,9,13,2019,9,1,5,5,9,13
10401,1,1,1,1.0,1,0,2,424823,36330,7,0,6,3,1,13,3,100,0,1,2017,1751,0,2013,9,14,2018,7,1,3,1,9,14
10402,1,1,1,1.0,1,0,2,424824,407246,4,1,10,3,1,13,3,100,0,1,2017,1461,0,2013,9,14,2017,9,14,3,15,9,14
10403,1,1,1,1.0,1,0,2,425408,407804,2,1,5,2,1,8,3,100,0,1,2016,1447,0,2015,3,15,2019,3,1,9,29,3,15
10404,1,1,1,1.0,1,0,2,507674,482095,1,1,8,3,1,13,3,100,0,1,2017,1430,0,2015,11,1,2019,10,1,8,22,11,1
10405,1,1,1,1.0,1,0,2,507704,482122,3,1,31,3,1,14,3,100,0,1,2017,1064,0,2016,11,1,2019,10,1,3,15,11,1
10406,1,1,1,0.0,1,0,2,508192,482569,2,1,10,3,1,3,3,0,100,0,2017,2524,0,2012,11,2,2019,10,1,10,12,11,2
10407,1,1,3,1.0,1,0,2,508350,317345,3,1,5,2,1,8,3,100,0,1,2017,1063,0,2016,11,2,2019,10,1,1,27,11,2
10408,1,1,2,1.0,1,0,2,508872,483201,5,1,5,3,1,8,3,100,0,1,2016,366,0,2015,11,3,2016,11,3,9,1,11,3
10409,1,1,1,1.0,1,0,2,509000,483316,3,1,7,3,1,13,3,100,0,1,2017,365,0,2016,11,3,2017,11,3,10,3,11,3
10410,1,1,1,1.0,1,0,0,250740,483321,4,1,8,3,1,13,3,100,0,1,2017,0,0,2016,11,3,2016,11,3,3,16,11,3
10411,1,1,1,1.0,1,0,0,509633,153257,4,1,6,3,1,8,3,100,0,1,2017,731,0,2014,11,4,2016,11,4,3,10,11,4
10412,1,1,1,1.0,1,0,2,509763,234676,6,1,29,3,1,12,3,50,50,1,2016,365,0,2016,11,4,2017,11,4,11,23,11,4
10413,1,1,2,1.0,1,0,2,238716,228474,2,1,11,3,1,8,3,100,0,1,2017,2548,0,2012,3,9,2019,3,1,1,24,3,9
10414,1,2,2,2.0,1,0,2,238716,228474,2,1,11,3,1,8,3,100,0,1,2017,2548,1,2012,3,9,2019,3,1,2,2,3,9
10415,1,1,1,1.0,1,0,2,239037,228790,5,1,5,2,1,8,3,100,0,1,2016,3278,0,2010,3,10,2019,3,1,11,14,3,10
10416,1,1,3,1.0,1,0,0,239220,228966,5,1,5,2,1,8,3,100,0,1,2016,365,0,2016,3,10,2017,3,10,10,10,3,10
10417,1,1,1,1.0,1,0,2,239553,229283,2,1,5,2,1,8,3,100,0,1,2017,1096,0,2014,3,11,2017,3,11,1,11,3,11
10418,1,1,1,1.0,1,0,2,239890,229580,7,1,25,3,1,14,3,100,0,1,2016,3641,0,2009,3,12,2019,3,1,10,12,3,12
10419,1,2,1,1.0,1,0,2,239890,229580,7,1,25,3,1,14,3,100,0,1,2017,3641,0,2009,3,12,2019,3,1,2,2,3,12
10420,1,1,1,1.0,1,0,2,240433,230091,7,1,8,3,1,13,3,100,0,1,2017,731,0,2015,3,13,2017,3,13,1,6,3,13
10421,1,1,1,1.0,1,0,2,240439,230098,6,1,4,2,1,8,3,100,0,1,2016,1449,0,2015,3,13,2019,3,1,11,11,3,13
10422,1,1,1,1.0,1,0,2,240579,230233,1,1,10,3,1,13,3,100,0,1,2016,2543,0,2012,3,14,2019,3,1,11,4,3,14
10423,1,1,1,1.0,1,0,2,241000,230636,4,1,9,3,1,3,3,100,0,1,2017,2177,0,2013,3,15,2019,3,1,1,23,3,15
10424,1,1,1,1.0,1,0,0,87462,80782,7,1,5,2,1,8,3,100,0,1,2017,365,0,2016,11,24,2017,11,24,6,16,11,24
10425,1,1,1,1.0,1,0,2,534881,507384,6,1,10,3,1,13,3,100,0,1,2017,2532,0,2012,5,25,2019,5,1,1,30,5,25
10426,1,1,1,1.0,1,0,2,156934,508290,6,1,5,2,1,8,3,100,0,1,2016,1096,0,2014,11,25,2017,11,25,11,11,11,25
10427,1,1,1,1.0,1,0,2,323234,509425,7,0,6,2,1,8,3,100,0,1,2017,1070,0,2016,5,26,2019,5,1,3,3,5,26
10428,1,1,3,1.0,1,0,0,537444,509504,7,1,10,3,1,13,3,100,0,1,2017,365,0,2016,5,26,2017,5,26,3,17,5,26
10429,1,1,1,1.0,1,0,2,537614,509648,6,1,4,2,1,8,3,100,0,1,2017,1039,0,2016,11,26,2019,10,1,2,7,11,26
10430,1,1,1,1.0,1,0,2,538622,510470,6,1,5,3,1,8,3,100,0,1,2017,1096,0,2014,5,27,2017,5,27,3,21,5,27
10431,1,1,1,1.0,1,0,2,410308,393531,2,1,8,3,1,13,3,100,0,1,2017,365,0,2016,8,17,2017,8,17,4,27,8,17
10432,1,1,1,1.0,1,0,2,411129,353542,6,1,8,3,1,13,3,100,0,1,2016,363,0,2016,8,20,2017,8,18,12,21,8,18
10433,1,1,1,1.0,1,0,2,412089,395193,4,0,6,2,1,8,3,100,0,1,2017,1076,0,2016,8,20,2019,8,1,4,25,8,20
10434,1,1,1,1.0,1,0,2,412190,395287,5,0,4,2,1,8,3,100,0,1,2016,1807,0,2014,8,20,2019,8,1,10,4,8,20
10435,1,1,1,1.0,1,0,2,412892,395954,1,1,12,3,1,8,3,50,50,1,2016,1804,0,2014,8,23,2019,8,1,12,17,8,23
10436,1,1,1,1.0,1,0,0,413989,396998,2,1,8,3,1,13,3,100,0,1,2016,2192,0,2011,2,26,2017,2,26,12,7,2,26
10437,1,1,1,1.0,1,0,2,414086,259597,4,1,8,3,1,13,3,100,0,1,2017,731,0,2015,8,26,2017,8,26,1,30,8,26
10438,1,1,1,1.0,1,0,2,414409,158895,2,0,8,3,1,3,3,0,100,1,2017,2165,0,2013,8,27,2019,8,1,5,19,8,27
10439,1,1,2,1.0,1,0,2,424354,406812,7,0,5,2,1,8,3,100,0,1,2017,1814,0,2014,9,13,2019,9,1,5,8,9,13
10440,1,1,1,1.0,1,0,2,424388,406839,6,1,4,2,1,8,3,100,0,1,2016,1449,0,2015,3,13,2019,3,1,11,14,3,13
10441,1,1,1,1.0,1,0,2,507397,481846,3,1,6,3,1,8,3,100,0,1,2017,2891,0,2011,11,1,2019,10,1,9,22,11,1
10442,1,1,1,1.0,1,0,2,507588,482015,2,1,10,3,1,3,3,100,0,1,2017,1795,0,2014,11,1,2019,10,1,8,30,11,1
10443,1,1,2,1.0,1,0,2,507603,482028,7,0,6,2,1,8,3,100,0,1,2017,1491,0,2014,11,1,2018,12,1,6,29,11,1
10444,1,1,1,1.0,1,0,2,508171,400977,1,1,10,3,1,13,3,100,0,1,2017,2524,0,2012,11,2,2019,10,1,4,10,11,2
10445,1,1,1,1.0,1,0,2,509425,483743,2,1,10,3,1,3,3,100,0,1,2017,2922,0,2009,11,4,2017,11,4,9,19,11,4
10446,1,1,1,1.0,1,0,2,509712,438734,3,1,10,3,1,13,3,100,0,1,2016,366,0,2015,11,4,2016,11,4,9,19,11,4
10447,1,1,1,1.0,1,0,2,509776,484056,4,1,4,2,1,8,3,100,0,1,2016,365,0,2016,11,4,2017,11,4,11,25,11,4
10448,1,1,1,1.0,1,0,2,181586,405063,5,0,4,2,1,8,3,100,0,1,2016,1086,0,2016,9,10,2019,9,1,12,19,9,10
10449,1,1,1,1.0,1,0,2,422923,405443,4,0,5,2,1,8,3,0,100,1,2016,2546,0,2012,9,11,2019,9,1,11,2,9,11
10450,1,1,1,1.0,1,0,2,423328,405823,7,1,4,2,1,8,3,0,100,1,2017,365,0,2016,9,11,2017,9,11,6,2,9,11
10451,1,1,1,1.0,1,0,2,424371,406825,7,0,6,3,1,8,3,100,0,1,2016,1387,0,2014,9,13,2018,7,1,10,13,9,13
10452,1,2,1,1.0,1,0,2,424371,406825,7,0,6,3,1,8,3,100,0,1,2017,1387,0,2014,9,13,2018,7,1,8,8,9,13
10453,1,1,1,1.0,1,0,2,424775,86348,5,1,8,3,1,13,3,100,0,1,2017,2543,0,2012,9,14,2019,9,1,1,27,9,14
10454,1,1,1,1.0,1,0,2,424873,407290,2,0,12,3,1,13,3,100,0,1,2017,1813,0,2014,9,14,2019,9,1,2,27,9,14
10455,9,1,1,1.0,1,0,2,326056,316696,3,0,9,3,1,8,2,0,0,1,2018,705,0,2017,9,26,2019,9,1,2,9,9,26
10456,9,1,3,1.0,1,0,2,326130,316764,5,1,5,3,1,13,2,100,0,1,2017,1747,0,2013,10,19,2018,8,1,4,24,10,19
10457,9,1,1,1.0,1,0,2,326370,316968,7,1,7,2,1,8,2,100,0,1,2017,1418,0,2014,2,18,2018,1,6,9,20,2,18
10458,9,1,1,1.0,566,0,2,326711,317241,1,1,8,3,1,8,2,0,0,1,2017,3233,1,2010,12,25,2019,11,1,3,16,12,25
10459,1,1,1,1.0,1,0,2,549817,214557,4,1,8,3,1,3,3,100,0,1,2017,365,0,2016,12,6,2017,12,6,3,23,12,6
10460,1,1,1,1.0,1,0,2,550112,520709,1,1,7,2,1,8,3,100,0,1,2016,3251,0,2010,12,7,2019,11,1,11,9,12,7
10461,1,1,1,1.0,1,0,0,26498,521405,7,1,9,3,1,3,3,100,0,1,2017,731,0,2015,12,8,2017,12,8,5,22,12,8
10462,1,1,1,1.0,1,0,0,550966,190236,2,1,7,2,1,8,3,100,0,1,2017,365,0,2016,6,8,2017,6,8,3,13,6,8
10463,1,1,1,1.0,1,0,2,554262,233893,1,1,5,2,1,8,3,100,0,1,2017,1787,0,2014,12,10,2019,11,1,8,3,12,10
10464,1,1,1,1.0,1,0,2,554486,524604,4,1,6,3,1,3,3,100,0,1,2017,365,0,2016,12,10,2017,12,10,8,18,12,10
10465,1,1,1,1.0,1,0,2,555109,525165,6,1,8,3,1,13,3,100,0,1,2017,365,0,2016,6,11,2017,6,11,1,5,6,11
10466,1,1,1,1.0,1,0,2,205970,525199,6,1,5,2,1,8,3,100,0,1,2017,1055,0,2016,12,11,2019,11,1,1,31,12,11
10467,1,1,1,1.0,1,0,2,555313,525327,6,1,5,2,1,8,3,100,0,1,2016,2515,0,2012,12,12,2019,11,1,9,19,12,12
10468,1,1,1,1.0,1,0,2,555314,525328,2,1,8,3,1,3,3,100,0,1,2017,1826,0,2012,12,12,2017,12,12,8,19,12,12
10469,1,1,3,1.0,1,0,2,555539,525524,5,1,7,3,1,3,3,100,0,1,2017,731,0,2015,12,12,2017,12,12,8,18,12,12
10470,1,1,1,1.0,1,0,2,555591,188974,3,0,7,3,1,13,3,100,0,1,2016,1084,0,2016,6,12,2019,6,1,9,30,6,12
10471,1,1,1,1.0,1,0,0,421816,197238,2,1,11,3,1,14,3,100,0,1,2017,365,0,2016,9,9,2017,9,9,5,25,9,9
10472,1,1,1,1.0,567,0,0,422465,404996,4,1,9,3,1,13,3,100,0,1,2016,365,1,2016,3,10,2017,3,10,12,29,3,10
10473,1,1,1,1.0,1,0,2,182876,405079,8,1,4,2,1,8,3,100,0,1,2016,365,0,2016,9,10,2017,9,10,11,10,9,10
10474,1,2,1,1.0,1,0,2,182876,405079,8,1,4,2,1,8,3,100,0,1,2017,365,0,2016,9,10,2017,9,10,8,9,9,10
10475,1,1,2,1.0,1,0,2,422588,405115,2,1,4,2,1,8,3,100,0,1,2017,365,0,2016,9,10,2017,9,10,6,2,9,10
10476,1,1,1,1.0,1,0,2,422626,71676,3,0,34,3,1,14,3,100,0,1,2016,1086,0,2016,9,10,2019,9,1,10,14,9,10
10477,1,1,3,1.0,1,0,0,271480,405687,5,1,11,3,1,8,3,100,0,1,2016,731,0,2015,9,11,2017,9,11,11,8,9,11
10478,1,1,1,1.0,1,0,2,423609,406082,4,0,10,3,1,13,3,100,0,1,2016,2180,0,2013,9,12,2019,9,1,9,27,9,12
10479,1,1,1,1.0,1,0,2,423694,406158,5,1,4,2,1,8,3,100,0,1,2017,1096,0,2014,9,12,2017,9,12,4,17,9,12
10480,1,1,1,1.0,1,0,0,423826,400700,4,1,9,3,1,13,3,100,0,1,2016,366,0,2015,9,12,2016,9,12,11,28,9,12
10481,1,1,1,1.0,1,0,0,241072,230702,7,1,6,3,1,8,3,100,0,1,2017,731,0,2015,3,15,2017,3,15,1,6,3,15
10482,1,1,3,1.0,1,0,2,533775,55125,5,1,5,2,1,8,3,100,0,1,2017,365,0,2016,11,24,2017,11,24,2,13,11,24
10483,1,1,1,1.0,1,0,2,534840,406733,7,1,8,3,1,13,3,100,0,1,2017,1827,0,2011,11,25,2016,11,25,5,2,11,25
10484,1,1,1,1.0,1,0,2,534907,507404,3,1,9,3,1,13,3,100,0,1,2017,2501,0,2012,11,25,2019,10,1,9,25,11,25
10485,1,1,1,1.0,1,0,2,413726,396740,3,0,8,3,1,13,3,100,0,1,2017,1071,0,2016,8,25,2019,8,1,2,14,8,25
10486,1,1,1,1.0,568,0,2,414118,348417,4,0,7,3,1,13,3,100,0,1,2017,1070,1,2016,8,26,2019,8,1,3,27,8,26
10487,1,1,1,1.0,1,0,2,414408,397380,7,0,4,2,1,8,3,100,0,1,2016,2165,0,2013,8,27,2019,8,1,11,23,8,27
10488,1,1,1,1.0,1,0,2,414425,397395,4,1,8,3,1,13,3,100,0,1,2017,1096,0,2014,8,27,2017,8,27,1,27,8,27
10489,1,1,3,1.0,1,0,2,414588,397547,5,1,4,2,1,8,3,100,0,1,2017,365,0,2016,8,27,2017,8,27,1,6,8,27
10490,1,1,1,1.0,1,0,0,415216,398139,6,1,7,3,1,13,3,0,100,1,2017,731,0,2015,8,29,2017,8,29,2,13,8,29
10491,1,1,1,1.0,1,0,2,415511,398406,2,1,8,3,1,8,3,100,0,1,2016,365,0,2016,8,30,2017,8,30,9,24,8,30
10492,1,1,1,1.0,569,0,2,505274,479874,6,0,5,2,1,8,3,0,100,1,2017,1068,1,2016,10,28,2019,10,1,4,12,10,28
10493,1,1,1,1.0,1,0,2,506299,480849,3,1,4,2,1,8,3,100,0,1,2017,3441,0,2010,4,30,2019,10,1,9,19,10,30
10494,1,1,1,1.0,1,0,2,506379,199136,3,0,24,3,1,14,3,100,0,1,2017,2527,0,2012,10,30,2019,10,1,6,19,10,30
10495,1,1,1,1.0,1,0,0,403473,481944,6,1,4,2,1,8,3,100,0,1,2017,1461,0,2013,11,1,2017,11,1,6,15,11,1
10496,1,1,1,1.0,1,0,2,507586,482013,6,1,10,3,1,13,3,100,0,1,2017,1096,0,2014,11,1,2017,11,1,4,25,11,1
10497,1,1,1,1.0,1,0,2,508650,483006,1,0,12,3,1,13,3,100,0,1,2017,3650,0,2009,5,3,2019,5,1,3,7,5,3
10498,1,1,1,1.0,1,0,2,509522,355682,1,1,32,3,1,14,3,100,0,1,2016,2522,0,2012,11,4,2019,10,1,11,9,11,4
10499,1,1,1,1.0,1,0,2,510667,484886,7,1,9,2,1,8,3,100,0,1,2017,365,0,2016,11,5,2017,11,5,2,27,11,5
10500,1,1,1,1.0,1,0,2,510906,485133,1,1,12,3,1,13,3,100,0,1,2016,3616,0,2009,11,6,2019,10,1,11,23,11,6
10501,1,1,1,1.0,1,0,2,506514,481040,2,0,4,2,1,8,3,100,0,1,2017,1797,0,2014,10,30,2019,10,1,2,2,10,30
10502,1,1,1,1.0,1,0,2,507083,481532,7,1,6,3,1,8,3,100,0,1,2017,731,0,2015,10,31,2017,10,31,4,28,10,31
10503,1,1,1,1.0,1,0,2,507423,481867,2,0,7,3,1,13,3,100,0,1,2016,2556,0,2012,5,1,2019,5,1,11,9,5,1
10504,1,1,1,1.0,1,0,2,507768,53272,5,1,8,3,1,13,3,100,0,1,2017,365,0,2016,11,1,2017,11,1,2,24,11,1
10505,1,1,1,1.0,1,0,0,507809,482219,4,1,8,3,1,13,3,100,0,1,2017,0,0,2016,11,1,2016,11,1,8,25,11,1
10506,1,1,1,1.0,1,0,2,507836,98886,2,1,4,2,1,8,3,100,0,1,2017,365,0,2016,11,1,2017,11,1,1,20,11,1
10507,1,1,1,1.0,1,0,2,508062,482457,4,1,8,3,1,13,3,100,0,1,2017,6177,0,2002,11,2,2019,10,1,3,17,11,2
10508,1,1,1,1.0,1,0,2,508641,482997,3,1,10,3,1,13,3,100,0,1,2017,4350,0,2007,11,3,2019,10,1,3,28,11,3
10509,1,1,1,1.0,1,0,0,509621,483915,7,1,11,3,1,13,3,100,0,1,2016,731,0,2014,11,4,2016,11,4,11,16,11,4
10510,1,2,1,1.0,1,0,0,509621,483915,7,1,11,3,1,13,3,100,0,1,2017,731,0,2014,11,4,2016,11,4,2,10,11,4
10511,1,1,3,1.0,1,0,2,509739,484017,2,0,7,2,1,8,3,100,0,1,2017,1092,0,2016,5,4,2019,5,1,2,9,5,4
10512,1,1,1,1.0,1,0,2,510651,484873,5,1,39,3,1,14,3,100,0,1,2017,365,0,2016,11,5,2017,11,5,4,12,11,5
10513,1,1,1,1.0,1,0,2,511093,485296,2,0,12,3,1,13,3,100,0,1,2017,1486,0,2014,11,6,2018,12,1,3,21,11,6
10514,1,1,1,1.0,1,0,0,511541,485727,2,1,6,2,1,8,3,100,0,1,2017,3653,0,2007,11,7,2017,11,7,3,1,11,7
10515,1,1,1,1.0,1,0,2,511673,403977,2,1,10,3,1,3,3,100,0,1,2016,2154,0,2013,11,7,2019,10,1,12,28,11,7
10516,1,1,1,1.0,1,0,2,511923,440073,4,1,6,3,1,8,3,100,0,1,2017,1424,0,2015,11,7,2019,10,1,3,13,11,7
10517,1,1,1,1.0,1,0,2,512287,486434,3,1,4,2,1,8,3,100,0,1,2017,2518,0,2012,11,8,2019,10,1,4,27,11,8
10518,9,1,2,1.0,1,0,0,323324,314349,1,1,4,2,1,8,2,0,0,1,2017,2511,0,2009,12,21,2016,11,5,4,24,12,21
10519,9,1,1,1.0,570,0,0,324240,315151,5,1,7,2,1,8,2,0,0,1,2017,2541,1,2011,1,1,2017,12,16,5,9,1,1
10520,9,1,3,1.0,1,0,2,1046159,63358,4,1,7,2,1,8,2,0,0,1,2017,1094,0,2016,10,2,2019,10,1,7,20,10,2
10521,9,1,2,1.0,1,0,2,326632,317171,1,1,5,3,1,13,2,0,0,1,2017,1825,0,2014,3,2,2019,3,1,5,30,3,2
10522,1,1,1,1.0,1,0,2,550108,520705,3,1,8,3,1,3,3,100,0,1,2017,3251,0,2010,12,7,2019,11,1,4,10,12,7
10523,1,1,1,1.0,1,0,2,550246,520830,6,1,10,3,1,3,3,100,0,1,2016,2155,0,2013,12,7,2019,11,1,9,19,12,7
10524,1,1,1,1.0,1,0,2,550912,521445,4,0,4,2,1,8,3,100,0,1,2017,1089,0,2015,12,8,2018,12,1,8,3,12,8
10525,1,1,1,1.0,1,0,2,510865,485091,2,1,10,3,1,13,3,100,0,1,2017,4748,0,2004,11,6,2017,11,6,1,10,11,6
10526,1,1,1,1.0,1,0,2,511186,485384,7,1,6,3,1,9,3,100,0,1,2017,1425,0,2015,11,6,2019,10,1,8,11,11,6
10527,1,1,1,0.0,1,0,2,511282,485468,7,1,8,3,1,13,3,0,100,0,2017,365,0,2016,5,6,2017,5,6,3,28,5,6
10528,1,1,1,1.0,1,0,2,511829,485986,4,1,6,3,1,8,3,100,0,1,2016,731,0,2015,5,7,2017,5,7,9,19,5,7
10529,1,1,1,1.0,1,0,2,511978,486124,6,0,6,3,1,8,3,100,0,1,2017,1089,0,2016,5,7,2019,5,1,4,13,5,7
10530,1,1,1,1.0,1,0,2,512301,486447,3,0,9,3,1,13,3,100,0,1,2017,2184,0,2013,5,8,2019,5,1,4,18,5,8
10531,1,1,3,1.0,1,0,2,422637,405160,7,0,7,2,1,8,3,100,0,1,2017,659,0,2016,9,10,2018,7,1,5,10,9,10
10532,1,1,2,1.0,1,0,2,423604,406078,3,0,5,2,1,8,3,100,0,1,2017,2180,0,2013,9,12,2019,9,1,8,10,9,12
10533,1,1,1,1.0,1,0,2,424332,406789,4,0,6,3,1,8,3,100,0,1,2017,1814,0,2014,9,13,2019,9,1,4,6,9,13
10534,1,1,1,1.0,1,0,2,424378,34043,4,0,34,3,1,14,3,100,0,1,2017,1387,0,2014,9,13,2018,7,1,5,23,9,13
10535,1,1,1,1.0,1,0,2,424766,266053,4,1,13,3,1,14,3,100,0,1,2016,2543,0,2012,9,14,2019,9,1,12,29,9,14
10536,1,1,1,1.0,1,0,2,837998,407224,2,1,5,2,1,8,3,100,0,1,2016,2178,0,2013,3,14,2019,3,1,10,28,3,14
10537,1,1,1,1.0,1,0,2,425540,407926,7,1,8,3,1,13,3,100,0,1,2016,365,0,2016,3,15,2017,3,15,12,28,3,15
10538,1,2,1,1.0,1,0,2,425540,407926,7,1,8,3,1,13,3,100,0,1,2017,365,0,2016,3,15,2017,3,15,2,9,3,15
10539,1,1,1,1.0,1,0,2,539003,152902,5,0,32,3,1,12,3,100,0,1,2016,1069,0,2016,5,27,2019,5,1,10,14,5,27
10540,1,1,1,1.0,1,0,2,539824,130527,2,1,5,3,1,13,3,100,0,1,2016,1096,0,2014,11,28,2017,11,28,11,14,11,28
10541,1,1,1,1.0,1,0,2,540804,512404,2,1,11,3,1,8,3,100,0,1,2017,5054,0,2005,11,29,2019,10,1,2,13,11,29
10542,1,1,1,1.0,1,0,0,540856,512443,2,1,8,3,1,13,3,100,0,1,2017,2922,0,2008,11,29,2016,11,29,10,4,11,29
10543,1,1,1,1.0,1,0,2,151089,393587,4,0,6,3,1,8,3,100,0,1,2017,1079,0,2016,8,17,2019,8,1,5,5,8,17
10544,1,1,1,1.0,1,0,2,410707,393907,3,0,8,3,1,13,3,100,0,1,2017,5461,0,2004,8,18,2019,8,1,4,5,8,18
10545,1,1,1,1.0,1,0,2,201523,394322,4,1,8,3,1,13,3,100,0,1,2017,365,0,2016,8,18,2017,8,18,6,15,8,18
10546,1,1,1,1.0,1,0,0,171261,394344,5,1,6,3,1,8,3,100,0,1,2017,365,0,2016,8,18,2017,8,18,4,6,8,18
10547,1,1,1,1.0,1,0,0,412386,395465,7,1,5,2,1,8,3,100,0,1,2016,366,0,2016,2,21,2017,2,21,11,15,2,21
10548,1,1,1,1.0,1,0,0,412607,113693,7,1,7,3,1,13,3,100,0,1,2016,731,0,2015,8,22,2017,8,22,9,22,8,22
10549,1,2,1,1.0,1,0,0,412607,113693,7,1,7,3,1,13,3,0,100,1,2017,731,0,2015,8,22,2017,8,22,6,8,8,22
10550,1,1,1,1.0,1,0,0,412895,395957,5,1,8,3,1,3,3,100,0,1,2016,1096,0,2014,8,23,2017,8,23,10,31,8,23
10551,1,1,1,1.0,1,0,2,412972,396029,6,1,4,2,1,8,3,100,0,1,2017,365,0,2016,8,23,2017,8,23,6,5,8,23
10552,1,1,1,1.0,1,0,0,285062,396385,5,1,10,3,1,8,3,100,0,1,2017,365,0,2016,8,24,2017,8,24,2,17,8,24
10553,1,1,1,1.0,1,0,2,413569,357312,4,1,17,3,1,12,3,100,0,1,2016,2922,0,2009,8,25,2017,8,25,9,9,8,25
10554,1,1,1,1.0,1,0,2,414068,397067,4,0,5,2,1,8,3,100,0,1,2017,1801,0,2014,8,26,2019,8,1,2,9,8,26
10555,1,1,1,1.0,1,0,2,414510,182327,2,1,5,2,1,8,3,100,0,1,2016,731,0,2015,8,27,2017,8,27,10,18,8,27
10556,1,1,1,1.0,1,0,0,422605,55125,5,1,4,2,1,8,3,100,0,1,2017,365,0,2016,9,10,2017,9,10,5,3,9,10
10557,1,1,1,1.0,1,0,2,422736,405268,3,0,5,3,1,13,3,100,0,1,2016,1452,0,2015,9,10,2019,9,1,9,7,9,10
10558,1,1,1,1.0,1,0,2,422888,405408,3,1,10,3,1,3,3,100,0,1,2017,2912,0,2011,9,11,2019,9,1,5,31,9,11
10559,1,1,1,1.0,1,0,0,423088,405596,8,1,4,2,1,8,3,100,0,1,2017,1096,0,2014,9,11,2017,9,11,8,1,9,11
10560,1,1,1,1.0,1,0,2,423233,405725,3,1,8,3,1,13,3,100,0,1,2016,1085,0,2016,3,11,2019,3,1,9,20,3,11
